id,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,num_identification_agreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
78130646,Sun May 09 2021 16:09:31 GMT-0400 (EDT),2021-05-09,2021-05-09 20:09:31 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Cunningham Cres, Severn, ON, CA",44.64428,-79.4090366667,24,,,,24,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78130653,Sun May 09 2021 12:34:19 GMT-0400 (EDT),2021-05-09,2021-05-09 16:34:19 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Franklin St, Wrentham, MA, US",42.069152734,-71.3280600078,644,,,,644,,,false,,,"",Morchella americana,white morel,Fungi,462132
78131377,Sun May 09 2021 12:39:16 GMT-0400 (EDT),2021-05-09,2021-05-09 16:39:16 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Coldwater, ON, CA",44.5688166667,-79.56863,4,,,,4,,,false,,,"",Morchella,true morels,Fungi,56830
78133388,2021-05-09 17:18:03,2021-05-09,2021-05-09 21:18:03 UTC,Eastern Time (US & Canada),research,,1,false,"Northside, Ann Arbor, MI, USA",42.30017847,-83.72277829,9,,,,9,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78133667,2021/05/09 1:06 PM EDT,2021-05-09,2021-05-09 17:06:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Vaudreuil-Soulanges Regional County Municipality, QC, Canada",45.3920982221,-74.1649733164,1523,,,,1523,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78134249,Sun May 09 2021 11:59:05 GMT-0500 (CDT),2021-05-09,2021-05-09 15:59:05 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Wisconsin, US",43.1807944719,-90.270873942,10,,,,27537,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78134343,Sun May 09 2021 17:27:42 GMT-0400 (EDT),2021-05-09,2021-05-09 21:27:42 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"S Harrison St, Ludington, MI, US",43.9539521119,-86.4464940722,1876,,,,1876,,,false,,,Elata Clade,Morchella,true morels,Fungi,56830
78134822,Sun May 09 2021 17:28:17 GMT-0400 (EDT),2021-05-09,2021-05-09 21:28:17 UTC,Eastern Time (US & Canada),needs_id,,1,false,"Monterey Ln, South Yarmouth, MA, US",41.682575,-70.17038,18,,,,18,,,false,,,true morels,Morchella,true morels,Fungi,56830
78134915,Sun May 09 2021 17:27:59 GMT-0400 (EDT),2021-05-09,2021-05-09 21:27:59 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Battersea, ON, CA",44.4614918335,-76.3661363364,965,,,,965,,,false,,,"",Morchella,true morels,Fungi,56830
78135129,2021-05-09 17:32:51,2021-05-09,2021-05-09 21:32:51 UTC,Eastern Time (US & Canada),needs_id,,2,false,"Rochester, MI 48307, USA",42.6290186,-83.09660064,6,,,,6,,,false,,,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78135141,2021-05-03 6:27:52 PM EDT,2021-05-03,2021-05-03 22:27:52 UTC,Eastern Time (US & Canada),research,,1,false,"Pennsylvania, US",39.8790794291,-75.3368614809,8,,,,28030,obscured,,true,,,Mes-2,Morchella diminutiva,Mes-2,Fungi,127217
78136043,2021/05/09 1:27 PM EDT,2021-05-09,2021-05-09 17:27:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Oxford County, US-ME, US",44.3886263065,-70.6006078892,,,,,27348,obscured,,true,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78136108,Sun May 09 2021 17:34:24 GMT-0400 (EDT),2021-05-09,2021-05-09 21:34:24 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Burnt Hills Rd, Battersea, ON, CA",44.4476148712,-76.3440410323,2073,,,,2073,,,false,,,"",Morchella,true morels,Fungi,56830
78139207,Thu May 06 2021 14:04:10 GMT-0500 (CDT),2021-05-06,2021-05-07 00:04:10 UTC,Hawaii,needs_id,,0,false,"Rochester, MN, US",44.0602722928,-92.4671983841,500,,,,500,,,false,,,"",Morchella americana,white morel,Fungi,462132
78140569,Sun May 09 2021 17:09:26 GMT -0500 (CDT),2021-05-09,2021-05-09 17:09:26 UTC,UTC,needs_id,CC-BY-NC,1,false,Loves Park,42.3467674255,-89.0040283203,9,,,,9,,,false,,,true morels,Morchella,true morels,Fungi,56830
78145095,Sun May 09 2021 18:02:59 GMT-0400 (EDT),2021-05-09,2021-05-09 22:02:59 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Maine, US",44.6583590667,-69.6282658831,6,,,,27285,obscured,,true,,,true morels,Morchella,true morels,Fungi,56830
78145303,2021-05-09 07:28:00,2021-05-09,2021-05-09 11:28:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY,1,false,"New York, US",42.9865838098,-77.6792923537,5,,,,27568,obscured,,true,gps,gps,true morels,Morchella,true morels,Fungi,56830
78145553,2021/05/09 7:09 AM UTC,2021-05-09,2021-05-09 07:09:00 UTC,UTC,research,CC-BY-NC,1,false,"Wisconsin, US",43.4480490888,-89.7929645326,26,,,,27474,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78145705,2021/05/09 5:35 PM EDT,2021-05-09,2021-05-09 21:35:00 UTC,Eastern Time (US & Canada),needs_id,CC0,3,false,"Midland, MI, USA",43.6165805556,-84.1821277778,,,,,,,,false,,,true morels,Morchella,true morels,Fungi,56830
78148475,Sun May 09 2021 19:04:48 GMT-0400 (EDT),2021-05-09,2021-05-09 23:04:48 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Melanie Dr, Saratoga Springs, NY, US",43.1072659014,-73.7587829832,65,,,,65,,,false,,,"",Morchella,true morels,Fungi,56830
78150218,2021-05-09 4:27:34 PM CDT,2021-05-09,2021-05-09 21:27:34 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,0,false,"Illinois, US",41.3623324543,-88.4403921976,8,,,,27816,obscured,,true,gps,gps,morels,Morchella,true morels,Fungi,56830
78151603,Sun May 09 2021 19:22:56 GMT-0400 (EDT),2021-05-09,2021-05-09 23:22:56 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Ontario, CA",43.2851513418,-79.9342498483,33,,,,27505,obscured,,true,,,"",Morchella,true morels,Fungi,56830
78151614,Sun May 09 2021 15:36:20 GMT-0400 (EDT),2021-05-09,2021-05-09 19:36:20 UTC,Eastern Time (US & Canada),research,,2,false,"Riffle Rd, Exchange, WV, US",38.7674333333,-80.741255,12,,,,12,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78151895,Sun May 09 2021 15:43:24 GMT-0400 (EDT),2021-05-09,2021-05-09 19:43:24 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Exchange Rd, Exchange, WV, US",38.7677883333,-80.7413166667,11,,,,11,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78152294,Sun May 09 2021 17:33:35 GMT-0500 (CDT),2021-05-09,2021-05-09 17:33:35 UTC,UTC,needs_id,,0,false,"Woodridge, MB, CA",49.274625,-96.2141283333,12,,,,12,,,false,,,"",Morchella,true morels,Fungi,56830
78154852,2021/05/09 5:53 PM EDT,2021-05-09,2021-05-09 21:53:00 UTC,Eastern Time (US & Canada),research,,1,false,"Madison Heights, MI 48071, USA",42.5159333333,-83.0939111111,5,,,,5,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78154864,Sun May 09 2021 15:18:53 GMT-0400 (EDT),2021-05-09,2021-05-09 19:18:53 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Heather Ave, Kitchener, ON, CA",43.4559945171,-80.4646196835,38,,,,38,,,false,,,"",Morchella,true morels,Fungi,56830
78158481,Sun May 09 2021 13:33:40 GMT-0400 (EDT),2021-05-09,2021-05-09 17:33:40 UTC,Eastern Time (US & Canada),needs_id,CC0,0,false,"Desboro, ON, CA",44.32045,-80.9259033333,6,,,,6,,,false,,,"",Morchella americana,white morel,Fungi,462132
78160281,2021-05-06 11:56:47 AM EDT,2021-05-06,2021-05-06 15:56:47 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,Armstrong County,40.8793986943,-79.470388703,39281,,,,39281,,,false,gps,gps,Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78161228,Sun May 09 2021 17:01:35 GMT-0500 (CDT),2021-05-09,2021-05-09 22:01:35 UTC,Central Time (US & Canada),needs_id,CC-BY,0,false,"Minnesota, US",45.3471129136,-93.3254993977,6610,,,,27190,obscured,,true,,,"",Morchella americana,white morel,Fungi,462132
78161262,Sun May 09 2021 17:06:15 GMT-0700 (PDT),2021-05-09,2021-05-10 00:06:15 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Snowberry Ln, Sandpoint, ID, US",48.3902337613,-116.5044573174,41,,,,41,,,false,,,"",Morchella,true morels,Fungi,56830
78161880,2021-04-13,2021-04-13,,UTC,needs_id,,1,false,Squamish,49.7014709251,-123.1558122486,19788,,,,19788,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78162618,2021/05/09 2:30 PM CDT,2021-05-09,2021-05-09 19:30:00 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,2,false,"Illinois, US",39.9459030452,-88.8648100022,340,,,,28030,obscured,,true,,,true morels,Morchella,true morels,Fungi,56830
78163109,Sun May 09 2021 17:10:53 GMT-0500 (CDT),2021-05-09,2021-05-09 17:10:53 UTC,UTC,research,CC-BY-NC,1,false,"Merrimac, WI, US",43.3903083333,-89.696045,4,,,,4,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78164603,Sat May 08 2021 20:28:56 GMT-0500 (CDT),2021-05-08,2021-05-09 02:28:56 UTC,Mountain Time (US & Canada),research,CC-BY-NC,2,false,"W 17th St, Chicago, IL, US",41.8590553562,-87.6549909523,65,,,,65,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78164742,2021/04/30 5:28 PM CDT,2021-04-30,2021-04-30 22:28:00 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,0,false,"Funks Grove, IL 61754, USA",40.363649,-89.114528,1653,,,,1653,,,false,,,White Morel,Morchella americana,white morel,Fungi,462132
78169107,2021-05-09 12:59:12,2021-05-09,2021-05-09 17:59:12 UTC,Central Time (US & Canada),needs_id,CC-BY,1,false,"Kenosha, WI 53158, USA",42.5026194444,-87.8095944444,,,,,,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78169462,2021/05/09 12:49 PM HST,2021-05-09,2021-05-09 22:49:00 UTC,Hawaii,needs_id,CC-BY-NC,1,false,"Skamania County, US-WA, US",45.8035601129,-121.8149461798,4,,,,27095,obscured,,true,,,Mel-19,Morchella norvegiensis,Mel-19,Fungi,1063010
78169492,2021/05/09 2:32 PM HST,2021-05-09,2021-05-10 00:32:00 UTC,Hawaii,needs_id,CC-BY-NC,1,false,"Skamania County, US-WA, US",45.8365018205,-121.9025524276,4,,,,27095,obscured,,true,,,Elata Clade,Distantes,Elata Clade,Fungi,1062676
78170824,Sun May 09 2021 21:10:54 GMT-0400 (EDT),2021-05-09,2021-05-10 01:10:54 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Duncan St, Smiths Falls, ON, CA",44.9033939523,-76.0961476653,65,,,,65,,,false,,,"",Morchella,true morels,Fungi,56830
78172496,2021-05-09 17:05:37,2021-05-09,2021-05-09 21:05:37 UTC,Eastern Time (US & Canada),needs_id,CC-BY,0,false,"Mar, ON N0H 1X0, Canada",44.8267388889,-81.2941305556,,,,,,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78178655,Sun May 09 2021 14:24:28 GMT-0500 (CDT),2021-05-09,2021-05-09 19:24:28 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,"Wazee County Park, Black River Falls, WI, US",44.290868576,-90.7338129032,9,,,,9,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78179026,Sun May 09 2021 14:40:18 GMT-0500 (CDT),2021-05-09,2021-05-09 19:40:18 UTC,Central Time (US & Canada),research,CC-BY-NC,1,false,"Wazee County Park, Black River Falls, WI, US",44.290834177,-90.7342492067,9,,,,9,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78180371,Sat May 08 2021 10:46:48 GMT-0500 (CDT),2021-05-08,2021-05-08 10:46:48 UTC,UTC,research,CC-BY-NC,2,false,"Stewart Lake Trail, Delton, MI, US",42.5725033333,-85.4585716667,,,,,,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78180721,2021-05-09 19:49:23,2021-05-09,2021-05-10 02:49:23 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,0,false,"Felton, CA, USA",37.0514034875,-122.0732975006,3335,,,,3335,,,false,gps,gps,Woodchip Morel,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
78182354,Sun May 09 2021 13:38:21 GMT-0500 (CDT),2021-05-09,2021-05-09 13:38:21 UTC,UTC,needs_id,,0,false,"US-61 N, Maquoketa, IA, US",42.1257937783,-90.6748261022,32471,,,,32471,,,false,,,"",Morchella,true morels,Fungi,56830
78182548,Sun May 09 2021 16:26:28 GMT-0500 (CDT),2021-05-09,2021-05-09 16:26:28 UTC,UTC,research,CC-BY-NC,1,false,"Warren Dunes State Park, Sawyer, MI, US",41.9079666667,-86.5908966667,,,,,,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78206944,2021-04-18 12:30:06,2021-04-18,2021-04-18 17:30:06 UTC,Central Time (US & Canada),needs_id,,0,false,Oriole,37.4422711096,-89.5353733376,1722,,,,1722,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78208653,Mon May 10 2021 06:41:20 GMT-0400 (EDT),2021-05-10,2021-05-10 10:41:20 UTC,Eastern Time (US & Canada),needs_id,,0,false,"W Shore Rd, Salisbury, VT, US",43.8937609676,-73.0980673462,22905,,,,22905,,,false,,,"",Distantes,Elata Clade,Fungi,1062676
78209679,2021-05-09 17:17:12,2021-05-09,2021-05-09 21:17:12 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Ontario, CA",44.7698965154,-78.5001118249,1545,,,,27285,obscured,,true,gps,gps,true morels,Morchella,true morels,Fungi,56830
78211095,2021-05-09 17:40:09,2021-05-09,2021-05-09 21:40:09 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Draper, VA 24324, USA",36.9758078706,-80.7487596944,235,,,,235,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78212760,Mon May 10 2021 08:10:51 GMT-0400 (EDT),2021-05-10,2021-05-10 12:10:51 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Sexton Hill Rd, East Hampton, CT, US",41.5214092238,-72.5022103452,5,,,,5,,,false,,,"",Morchella,true morels,Fungi,56830
78213056,Sat May 08 2021 14:47:13 GMT-0400 (EDT),2021-05-08,2021-05-08 18:47:13 UTC,Eastern Time (US & Canada),research,,2,false,"New York, US",43.1907154412,-77.4786882383,4,,,,27537,obscured,,true,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78214164,Sat May 08 2021 11:22:53 GMT-0400 (EDT),2021-05-08,2021-05-08 15:22:53 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"N Salem Rd, Ridgefield, CT, US",41.3073910038,-73.5094448854,25,,,,25,,,false,,,"",Morchella,true morels,Fungi,56830
78217084,2021/05/09 6:03 PM EDT,2021-05-09,2021-05-09 22:03:00 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Middlesex County, ON, Canada",42.9400508533,-81.430730938,488,,,,488,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78217964,2021/05/10 8:45 AM EDT,2021-05-10,2021-05-10 12:45:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC-SA,0,false,"New York, US",42.6462366437,-77.1764264222,3906,,,,27599,obscured,,true,,,Morchella,Morchella,true morels,Fungi,56830
78219079,2021/05/07 12:45 PM EDT,2021-05-07,2021-05-07 16:45:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Fernow Experimental Forest, Parsons, WV 26287, USA",39.0542734,-79.6700617,189,,,,189,,,false,,,true morels,Morchella,true morels,Fungi,56830
78220288,Mon May 10 2021 09:43:03 GMT-0400 (EDT),2021-05-10,2021-05-10 13:43:03 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"Mud Pond Rd, Franklin, NJ, US",41.0945653621,-74.604374384,65,,,,65,,,false,,,true morels,Morchella,true morels,Fungi,56830
78223559,2021-05-08 11:53:17,2021-05-08,2021-05-08 16:53:17 UTC,Central Time (US & Canada),needs_id,CC-BY-NC,1,false,"Hastings, MN 55033, USA",44.7444005534,-92.851370573,3671,,,,3671,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78229473,Mon May 10 2021 08:32:49 GMT-0400 (EDT),2021-05-10,2021-05-10 12:32:49 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC-SA,1,false,"Pennsylvania, US",41.5761045479,-75.7956792399,93,,,,27785,obscured,,true,,,true morels,Morchella,true morels,Fungi,56830
78230995,Mon May 10 2021 10:06:44 GMT-0400 (EDT),2021-05-10,2021-05-10 14:06:44 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Bush St, Collingwood, ON, CA",44.4937913503,-80.1995819326,24,,,,24,,,false,,,"",Morchella americana,white morel,Fungi,462132
78231260,Sat May 08 2021 14:40:50 GMT-0400 (EDT),2021-05-08,2021-05-08 18:40:50 UTC,Eastern Time (US & Canada),research,,4,false,"Wissahickon Valley Park, Philadelphia, PA, US",40.0752055,-75.2235333333,11,,,,11,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78231689,Sun May 09 2021 10:58:59 GMT-0400 (EDT),2021-05-09,2021-05-09 14:58:59 UTC,Eastern Time (US & Canada),needs_id,,1,false,"The Adirondack Park, Essex, NY, US",44.3023416667,-73.351455,,,,,,,,false,,,true morels,Morchella,true morels,Fungi,56830
78232968,2021/05/02 12:28 PM EDT,2021-05-02,2021-05-02 16:28:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Washington County, VT, USA",44.3636517702,-72.7485827243,184,,,,184,,,false,,,True Morels,Morchella,true morels,Fungi,56830
78235805,Mon May 10 2021 11:49:58 GMT -0400 (EDT),2021-05-10,2021-05-10 15:49:58 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,Northampton,42.3221054077,-72.6293792725,15,,,,15,,,false,,,,Morchella,true morels,Fungi,56830
78236161,2021-05-10 11:35:02,2021-05-10,2021-05-10 15:35:02 UTC,Eastern Time (US & Canada),needs_id,,1,false,"JACKSN BELDEN, OH 44718, USA",40.850504,-81.4533239722,,,,,,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78238349,Mon Apr 05 2021 09:55:00 GMT-0700 (PDT),2021-04-05,2021-04-05 16:55:00 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"Capital, CA-BC, CA",48.4421883333,-123.5611416667,5,,,,5,,,false,,,true morels,Morchella rufobrunnea,Woodchip Morel,Fungi,206090
78241093,Mon May 10 2021 12:39:06 GMT-0400 (EDT),2021-05-10,2021-05-10 16:39:06 UTC,Eastern Time (US & Canada),needs_id,CC0,1,false,"Market St, Port Elgin, ON, CA",44.4435091511,-81.398243848,588,,,,588,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78242368,2021/05/09 1:01 PM EDT,2021-05-09,2021-05-09 17:01:00 UTC,Eastern Time (US & Canada),needs_id,,0,false,"Grayson County, VA, USA",36.6981338044,-81.5028197738,2,,,,2,,,false,,,White Morel,Morchella americana,white morel,Fungi,462132
78243595,Mon May 10 2021 13:03:48 GMT-0400 (EDT),2021-05-10,2021-05-10 17:03:48 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Jogues St, Sudbury, ON, CA",46.4977655546,-80.9909219596,16,,,,16,,,false,,,"",Morchella,true morels,Fungi,56830
78245466,Thu May 06 2021 11:40:41 GMT-0400 (EDT),2021-05-06,2021-05-06 15:40:41 UTC,Eastern Time (US & Canada),needs_id,,1,false,"RT-55, Sherman, CT, US",41.648125,-73.5131916667,9,,,,9,,,false,,,true morels,Morchella,true morels,Fungi,56830
78245943,Mon May 10 2021 10:22:58 GMT-0700 (PDT),2021-05-10,2021-05-10 17:22:58 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,1,false,"NW 161st Ave, Beaverton, OR, US",45.5356959813,-122.8441439198,3,,,,3,,,false,,,true morels,Morchella importuna,Landscaping Black Morel,Fungi,487375
78248443,Sat May 08 2021 16:19:53 GMT-0400 (EDT),2021-05-08,2021-05-08 20:19:53 UTC,Eastern Time (US & Canada),needs_id,,0,false,"New York, US",40.810926636,-73.8429074634,355,,,,27877,obscured,,true,,,"",Morchella americana,white morel,Fungi,462132
78248532,2021/05/08 10:58 AM EDT,2021-05-08,2021-05-08 14:58:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,United States,43.4152279531,-73.4487921076,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78248533,2021/05/08 10:58 AM EDT,2021-05-08,2021-05-08 14:58:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,United States,43.4080045517,-73.4423259084,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78248535,2021/05/08 10:58 AM EDT,2021-05-08,2021-05-08 14:58:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,United States,43.5549364001,-73.4305715086,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78248537,2021/05/08 10:58 AM EDT,2021-05-08,2021-05-08 14:58:00 UTC,Eastern Time (US & Canada),needs_id,,2,false,United States,43.5336172785,-73.4549602357,,,,,27474,obscured,,true,,"",Esculenta Clade,Morchella,Esculenta Clade,Fungi,1062674
78250496,Sat May 08 2021 18:23:22 GMT-0400 (EDT),2021-05-08,2021-05-08 22:23:22 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Stewart Lake Trail, Delton, MI, US",42.5733616667,-85.4587633333,10,,,,10,,,false,,,"",Morchella diminutiva,Mes-2,Fungi,127217
78251830,2021-05-10 12:52:43,2021-05-10,2021-05-10 12:52:43 UTC,UTC,research,CC-BY-NC,1,false,"Somers, WI, USA",42.654060832,-87.8737837449,193,,,,193,,,false,gps,gps,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78258327,Mon May 10 2021 15:01:54 GMT-0400 (EDT),2021-05-10,2021-05-10 19:01:54 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Stanley Dr, Waterloo, ON, CA",43.4518866667,-80.5322716667,37,,,,37,,,false,,,"",Morchella,true morels,Fungi,56830
78260783,Mon May 10 2021 15:20:17 GMT-0400 (EDT),2021-05-10,2021-05-10 19:20:17 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Gale Village Rd, Newton, NH, US",42.8871628678,-71.0207721291,12,,,,12,,,false,,,"",Morchella,true morels,Fungi,56830
78261529,Mon May 10 2021 14:44:07 GMT-0400 (EDT),2021-05-10,2021-05-10 18:44:07 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,2,false,"Bay Rd, Barnstable, MA, US",41.6158783333,-70.4499666667,16,,,,16,,,false,,,true morels,Morchella,true morels,Fungi,56830
78262822,Sun Apr 25 2021 13:35:51 GMT-0700 (PDT),2021-04-25,2021-04-25 20:35:51 UTC,Pacific Time (US & Canada),needs_id,CC-BY-NC,3,false,"SE 93rd St, Newcastle, WA, US",47.5177883333,-122.1828533333,10,,,,10,,,false,,,true morels,Morchella,true morels,Fungi,56830
78263837,Mon May 10 2021 15:46:36 GMT-0400 (EDT),2021-05-10,2021-05-10 19:46:36 UTC,Eastern Time (US & Canada),needs_id,,0,false,"New York, US",41.735647735,-73.7128765699,43,,,,27754,obscured,,true,,,True Morels,Morchella,true morels,Fungi,56830
78264457,Mon May 10 2021 15:54:45 GMT-0400 (EDT),2021-05-10,2021-05-10 19:54:45 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"College Ave, Simcoe, ON, CA",42.8445883333,-80.3050833333,,,,,,,,false,,,"",Morchella americana,white morel,Fungi,462132
78266042,2021-05-10 14:02:09,2021-05-10,2021-05-10 18:02:09 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Grove City, PA 16127, USA",41.1583944444,-80.1064166667,,,,,,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78269719,2021-05-10 14:44:48,2021-05-10,2021-05-10 18:44:48 UTC,Eastern Time (US & Canada),research,,3,false,"Upper Providence Township, PA, USA",40.1516666667,-75.5022222222,,,,,,,,false,gps,gps,white morel,Morchella americana,white morel,Fungi,462132
78269899,2021-05-10 12:53:36,2021-05-10,2021-05-10 16:53:36 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Mono, ON L9V 1E5, Canada",44.0694324722,-80.0786731667,,,,,,,,false,gps,gps,true morels,Morchella,true morels,Fungi,56830
78273158,2021-05-08 18:06:01,2021-05-08,2021-05-08 22:06:01 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,1,false,"Lexington, MA 02420, USA",42.45522357,-71.19931363,7,,,,7,,,false,,,true morels,Morchella,true morels,Fungi,56830
78273902,2021/05/09 9:59 AM EDT,2021-05-09,2021-05-09 13:59:00 UTC,Eastern Time (US & Canada),needs_id,CC-BY-NC,0,false,"Arnprior, ON, Canada",45.437133351,-76.329104027,31,,,,31,,,false,,,Black Morel,Morchella angusticeps,black morel,Fungi,133686
78274205,Mon May 10 2021 15:10:00 GMT-0500 (CDT),2021-05-10,2021-05-10 07:10:00 UTC,Beijing,research,CC-BY-NC,1,false,"Richard J. Dorer Memorial Hardwood State Forest, Brownsville, MN, US",43.6373283333,-91.2766633333,,,,,,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78274468,Mon May 10 2021 16:53:35 GMT-0400 (EDT),2021-05-10,2021-05-10 20:53:35 UTC,Eastern Time (US & Canada),research,,2,false,"Isaac Gordon Nature Park, Pittsford, NY, US",43.0500611667,-77.5576033333,211,,,,211,,,false,,,Half-free Morel,Morchella punctipes,Half-free Morel,Fungi,133684
78275535,Sun Apr 11 2021 16:24:18 GMT-0400 (EDT),2021-04-11,2021-04-11 20:24:18 UTC,Eastern Time (US & Canada),research,CC-BY-NC,1,false,"Chapin Forest Reservation, Kirtland, OH, US",41.5890416667,-81.36563,364,,,,364,,,false,,,black morel,Morchella angusticeps,black morel,Fungi,133686
78276793,2021-05-10 17:40:12,2021-05-10,2021-05-10 21:40:12 UTC,Eastern Time (US & Canada),research,CC-BY-NC,2,false,"Bath Township, OH, USA",41.19897799,-81.65082091,9,,,,9,,,false,,,white morel,Morchella americana,white morel,Fungi,462132
78278550,2021-05-10 14:33:49,2021-05-10,2021-05-10 21:33:49 UTC,Pacific Time (US & Canada),needs_id,CC0,0,false,"Yreka, CA 96097, USA",41.7341851991,-122.6404861361,619,,,,619,,,false,gps,gps,Morchella snyderi,Morchella snyderi,,Fungi,473933
