datetime,source_db,scientific_name,geometry,country,prov_state,level_01,level_02,eco_region,lulc
2021-04-22T23:42:24Z,inat,Morchella rufobrunnea,"c(3475156.77090655, 784100.795350614)",USA,California,Alameda,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",17
2021-04-22T22:55:39Z,inat,Morchella angusticeps,"c(6814293.64185984, 712584.179631609)",USA,Michigan,Jackson,NA,Southern Michigan/Northern Indiana Drift Plains,15
2021-04-20T21:13:22Z,inat,Morchella americana,"c(7558009.53890005, 516945.08023429)",USA,Maryland,Baltimore,NA,Northern Piedmont,17
2021-04-18T00:55:46Z,inat,Morchella rufobrunnea,"c(3645255.9860532, 250782.343785438)",USA,California,Los Angeles,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",17
2021-04-17T12:47:00Z,inat,Morchella americana,"c(6529502.35849849, 561314.549188534)",USA,Illinois,Will,NA,Central Corn Belt Plains,17
2021-04-22T14:13:48Z,inat,Morchella angusticeps,"c(7231470.46815645, 377522.505080123)",USA,West Virginia,Lewis,NA,Western Allegheny Plateau,5
2021-04-22T16:53:16Z,inat,Morchella rufobrunnea,"c(3496645.35804431, 872109.631076167)",USA,California,Napa,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",5
2021-04-22T15:15:18Z,inat,Morchella angusticeps,"c(6882914.00456491, 355160.081774252)",USA,Ohio,Hamilton,NA,Eastern Corn Belt Plains,5
2021-04-21T23:23:40Z,inat,Morchella diminutiva,"c(7520063.92687626, 386167.883767473)",USA,Virginia,Stafford,NA,Southeastern Plains,5
2021-04-21T23:22:00Z,inat,Morchella diminutiva,"c(7520070.35302652, 386146.022430576)",USA,Virginia,Stafford,NA,Southeastern Plains,5
2021-04-21T23:17:29Z,inat,Morchella diminutiva,"c(7520056.08903059, 386154.187652152)",USA,Virginia,Stafford,NA,Southeastern Plains,5
2021-04-21T23:09:59Z,inat,Morchella diminutiva,"c(7520037.9237022, 386173.864575511)",USA,Virginia,Stafford,NA,Southeastern Plains,5
2021-04-21T23:04:42Z,inat,Morchella diminutiva,"c(7520074.89910311, 386152.621923168)",USA,Virginia,Stafford,NA,Southeastern Plains,5
2021-04-21T23:03:28Z,inat,Morchella diminutiva,"c(7520052.37228943, 386154.523905214)",USA,Virginia,Stafford,NA,Southeastern Plains,5
2021-04-21T22:53:04Z,inat,Morchella diminutiva,"c(7520041.66812007, 386172.179733344)",USA,Virginia,Stafford,NA,Southeastern Plains,17
2021-04-21T23:28:48Z,inat,Morchella diminutiva,"c(7520052.72346299, 386159.836247649)",USA,Virginia,Stafford,NA,Southeastern Plains,17
2021-04-22T00:02:46Z,inat,Morchella punctipes,"c(7272383.50306774, 563729.333439362)",USA,Pennsylvania,Westmoreland,NA,Western Allegheny Plateau,7
2021-04-17T16:50:29Z,inat,Morchella punctipes,"c(6749564.27515299, 249274.209503068)",USA,Indiana,Clark,NA,Interior Plateau,10
2021-04-17T17:08:40Z,inat,Morchella americana,"c(6749564.28380768, 249274.117629291)",USA,Indiana,Clark,NA,Interior Plateau,5
2021-04-10T22:30:00Z,inat,Morchella rufobrunnea,"c(3765884.11326555, -203778.768809344)",MEX,NA,NA,NA,Sonoran Desert,6
2021-04-21T23:04:51Z,inat,Morchella rufobrunnea,"c(3453500.18195192, 821262.157896044)",USA,California,San Francisco,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",1
2021-04-21T18:44:00Z,inat,Morchella americana,"c(7143987.89137636, 871293.012246225)",CAN,Ontario,Waterloo,North Dumfries,Eastern Great Lakes Lowlands,5
2020-04-21T17:51:00Z,inat,Morchella norvegiensis,"c(3914630.01753268, 1789926.73362777)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,0
2020-04-21T20:32:00Z,inat,Morchella norvegiensis,"c(3918472.70471159, 1795293.99708277)",USA,Washington,Mason,NA,Strait of Georgia/Puget Lowland,8
2021-04-19T13:15:51Z,inat,Morchella americana,"c(6964056.96115955, 181689.726928812)",USA,Kentucky,Lee,NA,Western Allegheny Plateau,17
2020-04-15T17:27:00Z,inat,Morchella norvegiensis,"c(3917672.9834698, 1782942.96031438)",USA,Washington,Thurston,NA,NA,17
2020-04-02T19:40:00Z,inat,Morchella importuna,"c(3914481.50551551, 1788990.10432749)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,15
2021-04-21T18:44:16Z,inat,Morchella americana,"c(6872991.95456463, 359382.659681386)",USA,Ohio,Hamilton,NA,Eastern Corn Belt Plains,18
2021-04-18T22:12:30Z,inat,Morchella rufobrunnea,"c(3607358.86654622, 877100.350198315)",USA,California,Placer,NA,"California Coastal Sage, Chaparral, and Oak Woodlands",17
2021-04-18T16:52:01Z,inat,Morchella punctipes,"c(6235629.35206672, 606189.684211442)",USA,Iowa,Johnson,NA,Western Corn Belt Plains,17
2021-04-20T22:03:12Z,inat,Morchella americana,"c(3852023.25527543, 1635757.65692695)",USA,Oregon,Multnomah,NA,Willamette Valley,6
2021-04-20T16:50:00Z,inat,Morchella americana,"c(7121482.44251654, 52884.8326199148)",USA,Tennessee,Carter,NA,Ridge and Valley,6
2021-04-21T15:02:30Z,inat,Morchella importuna,"c(3962832.47680049, 1948749.20880757)",CAN,British Columbia / Colombie-Britannique,Capital,Central Saanich,Strait of Georgia/Puget Lowland,5
2020-03-17T16:42:00Z,inat,Morchella importuna,"c(3915880.88830146, 1777360.00023828)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,14
2020-04-21T16:47:00Z,inat,Morchella norvegiensis,"c(3919592.51776096, 1792641.34598454)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-03-24T12:29:00Z,inat,Morchella americana,"c(6921817.2714868, -318718.940628944)",USA,Georgia,Fulton,NA,Piedmont,8
2020-04-27T21:59:00Z,inat,Morchella importuna,"c(3916408.36600261, 1771394.92608833)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-21T13:54:29Z,inat,Morchella americana,"c(7743991.56633515, 725214.040525984)",USA,New Jersey,Bergen,NA,Northern Piedmont,1
2021-04-19T08:00:00Z,inat,Morchella importuna,"c(3908560.42506663, 1779184.99840721)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-19T18:39:00Z,inat,Morchella importuna,"c(3909449.2879324, 1777247.06839141)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-12T17:09:00Z,inat,Morchella importuna,"c(3913845.84044377, 1778993.55097154)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-21T12:51:13Z,inat,Morchella americana,"c(7561133.62009364, 498676.919379933)",USA,Maryland,Baltimore,NA,Northern Piedmont,5
2021-04-21T11:50:16Z,inat,Morchella americana,"c(6450122.53024318, 134351.892827103)",USA,Illinois,Jackson,NA,Interior Plateau,5
2021-04-17T01:55:29Z,inat,Morchella importuna,"c(4111020.66612859, 1730512.28736612)",USA,Washington,Chelan,NA,Columbia Plateau,5
2021-04-15T19:00:19Z,inat,Morchella angusticeps,"c(7214898.68206464, 531843.771244842)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,6
2021-04-20T11:06:12Z,inat,Morchella americana,"c(7106675.91219738, 299776.858326818)",USA,West Virginia,Putnam,NA,Western Allegheny Plateau,6
2021-04-20T16:30:42Z,inat,Morchella americana,"c(7214907.70960571, 531824.815115703)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,15
2021-04-18T00:49:45Z,inat,Morchella angusticeps,"c(7569201.51922262, 568232.054306703)",USA,Pennsylvania,Lancaster,NA,Northern Piedmont,18
2021-04-11T20:39:20Z,inat,Morchella americana,"c(7569928.32816504, 567369.055096777)",USA,Pennsylvania,Lancaster,NA,Northern Piedmont,5
2021-04-20T13:23:44Z,inat,Morchella americana,"c(7475423.05127309, 502466.020887594)",USA,Maryland,Frederick,NA,Blue Ridge,5
2021-04-20T21:28:33Z,inat,Morchella americana,"c(6571994.91778633, 625915.893660686)",USA,NA,NA,NA,Water,5
2021-04-19T19:25:02Z,inat,Morchella americana,"c(7556223.19275982, 517404.262168271)",USA,Maryland,Baltimore,NA,Northern Piedmont,17
2021-04-20T21:20:00Z,inat,Morchella punctipes,"c(6160032.69585534, 269790.183474272)",USA,Missouri,Boone,NA,Interior River Valleys and Hills,17
2021-04-20T23:14:47Z,inat,Morchella punctipes,"c(7670114.45243634, 602325.167975746)",USA,Pennsylvania,Philadelphia,NA,Northern Piedmont,17
2021-04-20T23:03:53Z,inat,Morchella punctipes,"c(7673943.10093717, 597475.87476806)",USA,Pennsylvania,Philadelphia,NA,Middle Atlantic Coastal Plain,10
2021-04-20T23:01:26Z,inat,Morchella punctipes,"c(7673946.0705473, 597473.134710704)",USA,Pennsylvania,Philadelphia,NA,Middle Atlantic Coastal Plain,15
2021-04-19T21:50:41Z,inat,Morchella americana,"c(7679681.46648615, 606979.667522777)",USA,Pennsylvania,Philadelphia,NA,Middle Atlantic Coastal Plain,15
2021-04-20T15:25:23Z,inat,Morchella americana,"c(5840481.22672716, 584434.625438317)",USA,Nebraska,Washington,NA,Western Corn Belt Plains,6
2021-04-19T17:44:57Z,inat,Morchella americana,"c(7469034.83638786, 490754.876731152)",USA,Maryland,Washington,NA,Ridge and Valley,15
2021-04-19T21:37:09Z,inat,Morchella americana,"c(5658616.20363891, -14117.7071524872)",USA,Oklahoma,Garfield,NA,Central Great Plains,17
2021-04-20T14:44:09Z,inat,Morchella angusticeps,"c(7248347.10473493, 552718.879171878)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,5
2021-04-19T21:44:04Z,inat,Morchella americana,"c(7233917.13166635, 592140.933735403)",USA,Pennsylvania,Butler,NA,Western Allegheny Plateau,5
2021-04-19T22:26:06Z,inat,Morchella punctipes,"c(7233914.75918638, 576396.661274168)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,17
2021-04-19T12:53:03Z,inat,Morchella americana,"c(6715491.63524867, 343979.075108148)",USA,Indiana,Brown,NA,Interior Plateau,17
2021-04-18T18:26:45Z,inat,Morchella americana,"c(6732914.64596005, 707219.512912939)",USA,Michigan,Kalamazoo,NA,Southern Michigan/Northern Indiana Drift Plains,0
2021-04-20T02:34:09Z,inat,Morchella importuna,"c(3965278.27368467, 1805040.67254556)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,14
2021-04-20T02:31:09Z,inat,Morchella importuna,"c(3965267.25109983, 1805043.03697416)",USA,Washington,King,NA,Strait of Georgia/Puget Lowland,14
2021-04-19T17:50:00Z,inat,Morchella importuna,"c(3933812.84310259, 1779334.65317122)",NA,NA,NA,NA,NA,5
2021-03-23T13:33:00Z,inat,Morchella americana,"c(6920693.7146464, -319394.938635338)",USA,Georgia,Fulton,NA,Piedmont,5
2021-03-23T13:25:00Z,inat,Morchella americana,"c(6920671.75484897, -319382.021012383)",USA,Georgia,Fulton,NA,Piedmont,5
2021-04-18T19:19:40Z,inat,Morchella americana,"c(5662320.46818639, -128457.121039117)",USA,Oklahoma,Cleveland,NA,Cross Timbers,15
2021-04-18T19:27:30Z,inat,Morchella americana,"c(5662325.08220128, -128473.910994995)",USA,Oklahoma,Cleveland,NA,Cross Timbers,15
2021-04-18T19:28:16Z,inat,Morchella americana,"c(5662319.19069378, -128462.407350472)",USA,Oklahoma,Cleveland,NA,Cross Timbers,17
2021-04-20T01:19:30Z,inat,Morchella americana,"c(7061925.53249686, 417862.491201058)",USA,Ohio,Hocking,NA,Western Allegheny Plateau,5
2021-04-19T19:45:58Z,inat,Morchella punctipes,"c(5987361.72104121, -51206.0752516421)",USA,Arkansas,Washington,NA,Boston Mountains,5
2021-04-16T20:52:59Z,inat,Morchella angusticeps,"c(7743086.41021727, 736889.788276397)",USA,New Jersey,Bergen,NA,Northern Piedmont,6
2021-04-19T18:04:44Z,inat,Morchella diminutiva,"c(7536382.64397997, 455377.067773685)",USA,Maryland,Montgomery,NA,Northern Piedmont,0
2021-04-19T20:03:39Z,inat,Morchella punctipes,"c(7536516.36573032, 455257.313643353)",USA,Maryland,Montgomery,NA,Northern Piedmont,17
2021-04-19T20:01:02Z,inat,Morchella americana,"c(7566614.25818677, 391733.222525849)",USA,Maryland,Charles,NA,Southeastern Plains,6
2021-04-17T19:19:00Z,inat,Morchella importuna,"c(3918164.02637162, 1787188.18422153)",NA,Washington,Thurston,NA,NA,17
2021-04-17T19:19:00Z,inat,Morchella importuna,"c(3913712.90831134, 1780786.09941931)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-17T19:19:00Z,inat,Morchella importuna,"c(3916317.03102128, 1791482.83348231)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,5
2021-04-19T18:37:28Z,inat,Morchella americana,"c(7733975.68017846, 767138.837775951)",USA,New York,Rockland,NA,Northern Piedmont,17
2021-04-19T15:36:23Z,inat,Morchella americana,"c(7732976.10730409, 765294.498089002)",USA,New York,Rockland,NA,Northern Piedmont,5
2021-04-19T17:07:21Z,inat,Morchella angusticeps,"c(7305335.13953292, 601943.220071286)",USA,Pennsylvania,Indiana,NA,Western Allegheny Plateau,18
2021-04-19T16:58:11Z,inat,Morchella punctipes,"c(7465551.39246771, 507086.303825449)",USA,Maryland,Washington,NA,Ridge and Valley,17
2021-04-16T21:37:43Z,inat,Morchella americana,"c(5662312.72378793, -128209.394661383)",USA,Oklahoma,Cleveland,NA,Cross Timbers,14
2021-04-19T11:02:00Z,inat,Morchella americana,"c(6052921.33846003, 212982.761095384)",USA,Missouri,Benton,NA,Ozark Highlands,5
2021-04-17T01:08:48Z,inat,Morchella importuna,"c(3954490.47646422, 1778932.01659067)",USA,Washington,Pierce,NA,Strait of Georgia/Puget Lowland,5
2021-04-18T12:12:26Z,inat,Morchella americana,"c(6426836.98498918, 130359.659752949)",USA,Illinois,Union,NA,Interior River Valleys and Hills,5
2021-04-18T16:38:43Z,inat,Morchella angusticeps,"c(7651292.00320027, 590776.97341668)",USA,Pennsylvania,Delaware,NA,Northern Piedmont,5
2021-04-12T18:32:35Z,inat,Morchella americana,"c(5993777.29357944, -45266.7767052371)",USA,Arkansas,Washington,NA,Boston Mountains,17
2021-04-12T18:33:45Z,inat,Morchella americana,"c(5993783.73953389, -45266.320013877)",USA,Arkansas,Washington,NA,Boston Mountains,15
2021-04-18T15:49:34Z,inat,Morchella americana,"c(5952088.2819298, 339024.002828835)",USA,Missouri,Platte,NA,Western Corn Belt Plains,5
2021-04-19T12:42:21Z,inat,Morchella americana,"c(7530951.9570973, 442120.572992231)",USA,Maryland,Montgomery,NA,Northern Piedmont,18
2021-04-18T13:20:39Z,inat,Morchella angusticeps,"c(7233051.77756385, 526621.919444867)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,6
2021-04-18T21:36:20Z,inat,Morchella americana,"c(7133937.7492212, -44242.1319558029)",USA,North Carolina,Buncombe,NA,Blue Ridge,5
2021-04-18T18:26:24Z,inat,Morchella americana,"c(6696714.79426497, 414239.747886098)",USA,Indiana,Marion,NA,Eastern Corn Belt Plains,5
2021-04-18T13:23:24Z,inat,Morchella americana,"c(6530718.82183946, 560474.253890548)",USA,Illinois,Will,NA,Central Corn Belt Plains,14
2021-04-18T23:03:31Z,inat,Morchella americana,"c(6716953.55413588, 334672.357151797)",USA,Indiana,Brown,NA,Interior Plateau,5
2021-04-18T23:50:16Z,inat,Morchella americana,"c(6717840.71426495, 333558.353776254)",USA,Indiana,Brown,NA,Interior Plateau,17
2021-04-18T18:21:41Z,inat,Morchella punctipes,"c(6543523.24355581, 614647.870270148)",USA,Illinois,Cook,NA,Central Corn Belt Plains,15
2021-04-18T17:08:31Z,inat,Morchella angusticeps,"c(6982553.15315849, -56626.8757139011)",USA,Tennessee,Blount,NA,Blue Ridge,6
2021-04-16T23:07:43Z,inat,Morchella americana,"c(7028623.78495508, 475104.603299589)",USA,Ohio,Licking,NA,Erie Drift Plain,5
2021-04-14T16:22:00Z,inat,Morchella angusticeps,"c(7153622.3870773, 710158.943022218)",USA,Ohio,Ashtabula,NA,Eastern Great Lakes Lowlands,17
2021-04-18T16:02:06Z,inat,Morchella punctipes,"c(6370171.77844762, 289325.036820654)",USA,Illinois,Madison,NA,Interior River Valleys and Hills,18
2021-04-19T00:26:38Z,inat,Morchella diminutiva,"c(7506261.37435023, 357525.458692603)",USA,Virginia,Spotsylvania,NA,Piedmont,5
2021-04-18T13:05:38Z,inat,Morchella diminutiva,"c(7672426.88108788, 620608.220910178)",USA,Pennsylvania,Montgomery,NA,Northern Piedmont,17
2021-04-18T21:07:13Z,inat,Morchella angusticeps,"c(6737629.42105671, 588850.21323613)",USA,Indiana,Kosciusko,NA,Southern Michigan/Northern Indiana Drift Plains,5
2021-04-18T23:42:01Z,inat,Morchella americana,"c(7218832.4666678, 528519.637082987)",USA,Pennsylvania,Washington,NA,Western Allegheny Plateau,17
2021-04-18T21:20:42Z,inat,Morchella angusticeps,"c(7668850.25771533, 622208.421787897)",USA,Pennsylvania,Montgomery,NA,Northern Piedmont,6
2021-04-18T18:12:05Z,inat,Morchella americana,"c(7114467.68919317, 606771.343996639)",USA,Ohio,Portage,NA,Erie Drift Plain,5
2021-04-18T19:48:37Z,inat,Morchella americana,"c(7255082.76412996, 210732.680126839)",USA,West Virginia,Monroe,NA,Ridge and Valley,15
2021-04-18T18:26:19Z,inat,Morchella americana,"c(7627522.37381884, 558555.857359609)",USA,Pennsylvania,Chester,NA,Northern Piedmont,6
2021-04-18T22:14:05Z,inat,Morchella americana,"c(7462595.63633416, 447385.289113682)",USA,Virginia,Clarke,NA,Blue Ridge,6
2021-04-18T21:42:21Z,inat,Morchella punctipes,"c(6648391.43719671, 383874.447821451)",USA,Indiana,Putnam,NA,Eastern Corn Belt Plains,17
2021-04-17T16:49:00Z,inat,Morchella punctipes,"c(6472905.80186348, 312710.194263835)",USA,Illinois,Fayette,NA,Interior River Valleys and Hills,5
2021-04-18T21:11:39Z,inat,Morchella angusticeps,"c(7207115.17394765, 746541.4125897)",USA,Pennsylvania,Erie,NA,Erie Drift Plain,15
2021-04-18T18:36:00Z,inat,Morchella americana,"c(7544984.28298512, 507250.119639245)",USA,Maryland,Baltimore,NA,Northern Piedmont,14
2021-04-18T19:17:00Z,inat,Morchella americana,"c(5988760.63476927, 372377.349845056)",USA,Missouri,Clinton,NA,Central Irregular Plains,5
2021-04-18T19:52:09Z,inat,Morchella diminutiva,"c(7246223.54478109, 88407.4841716825)",USA,North Carolina,Surry,NA,Piedmont,6
2021-04-03T21:23:13Z,inat,Morchella prava,"c(3520331.5450001, 1213084.40303955)",USA,California,Humboldt,NA,Coast Range,18
2021-04-17T20:10:17Z,inat,Morchella americana,"c(6670009.95395828, 339271.001891901)",USA,Indiana,Monroe,NA,Interior Plateau,17
2021-04-18T16:22:12Z,inat,Morchella americana,"c(7298045.20865038, 172591.137815404)",USA,Virginia,Montgomery,NA,Blue Ridge,5
2021-04-18T14:18:21Z,inat,Morchella americana,"c(5973937.16234716, -34138.4021524419)",USA,Arkansas,Washington,NA,Ozark Highlands,17
2021-04-18T18:48:42Z,inat,Morchella importuna,"c(4033399.9760453, 1995332.50344773)",CAN,British Columbia / Colombie-Britannique,Greater Vancouver,Coquitlam,Strait of Georgia/Puget Lowland,17
2021-04-16T21:44:38Z,inat,Morchella americana,"c(5662367.24424312, -128185.730755619)",USA,Oklahoma,Cleveland,NA,Cross Timbers,6
2021-04-18T18:26:16Z,inat,Morchella americana,"c(7224826.98825601, 562781.433910322)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,5
2021-04-18T17:54:56Z,inat,Morchella americana,"c(6762263.63531319, 219567.527074685)",USA,Kentucky,Jefferson,NA,Interior Plateau,5
2021-04-18T13:07:30Z,inat,Morchella americana,"c(6315862.69321645, 230774.448697427)",USA,Missouri,Jefferson,NA,Ozark Highlands,5
2021-04-18T17:31:40Z,inat,Morchella angusticeps,"c(7369715.28132452, 509861.528941514)",USA,Pennsylvania,Bedford,NA,Ridge and Valley,17
2021-04-18T14:31:51Z,inat,Morchella americana,"c(7215299.19296206, 483566.549705786)",USA,Pennsylvania,Greene,NA,Western Allegheny Plateau,5
2021-04-17T17:31:44Z,inat,Morchella angusticeps,"c(7129796.35630599, 116535.750348189)",USA,Virginia,Russell,NA,Ridge and Valley,5
2021-04-17T17:33:08Z,inat,Morchella americana,"c(7121937.68152313, 124605.339130654)",USA,Virginia,Russell,NA,Ridge and Valley,6
2021-04-18T16:55:19Z,inat,Morchella diminutiva,"c(7245100.21618119, 543662.293916337)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,15
2021-04-17T23:58:30Z,inat,Morchella punctipes,"c(7118697.08975536, 123096.649388668)",USA,Virginia,Russell,NA,Ridge and Valley,6
2021-04-18T09:58:16Z,inat,Morchella diminutiva,"c(6500314.20021969, 111949.296807342)",USA,Illinois,Pope,NA,Interior Plateau,6
2021-04-18T16:43:35Z,inat,Morchella americana,"c(7374397.40752898, 318618.942431467)",USA,Virginia,Augusta,NA,Ridge and Valley,14
2021-04-18T16:33:33Z,inat,Morchella angusticeps,"c(7243407.75593775, 572627.788994073)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,5
2021-04-18T11:18:51Z,inat,Morchella punctipes,"c(6422695.07807418, 476495.969686737)",USA,Illinois,Tazewell,NA,Central Corn Belt Plains,6
2021-04-17T16:42:34Z,inat,Morchella americana,"c(6832193.43160715, 763912.208494365)",USA,Michigan,Ingham,NA,Southern Michigan/Northern Indiana Drift Plains,17
2021-04-17T18:42:38Z,inat,Morchella americana,"c(6856566.37018573, 203901.139339239)",USA,Kentucky,Woodford,NA,Interior Plateau,5
2021-04-17T18:56:00Z,inat,Morchella americana,"c(6023579.83990787, -28310.8506522141)",USA,Arkansas,Madison,NA,Ozark Highlands,14
2021-04-13T21:55:41Z,inat,Morchella diminutiva,"c(7429168.42228623, 45676.5741316858)",USA,North Carolina,Chatham,NA,Piedmont,17
2021-04-09T19:29:42Z,inat,Morchella americana,"c(5656146.1241277, 145411.278242045)",USA,Kansas,Sedgwick,NA,Central Great Plains,17
2021-04-18T00:39:18Z,inat,Morchella americana,"c(3851712.61255724, 1635355.91138393)",USA,Oregon,Multnomah,NA,Willamette Valley,17
2021-04-16T20:43:26Z,inat,Morchella importuna,"c(3921300.65087611, 1776783.61276406)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:41:54Z,inat,Morchella importuna,"c(3921290.0203826, 1776769.24589702)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:35:17Z,inat,Morchella importuna,"c(3921331.3488072, 1776844.94184259)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:33:58Z,inat,Morchella importuna,"c(3921306.21201594, 1776786.06841509)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:32:15Z,inat,Morchella importuna,"c(3921305.94172068, 1776789.88319773)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:31:22Z,inat,Morchella importuna,"c(3921292.56582427, 1776766.99605941)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:28:01Z,inat,Morchella importuna,"c(3921335.73727483, 1776844.14940881)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,1
2021-04-16T20:27:16Z,inat,Morchella importuna,"c(3921283.98020621, 1776752.00856605)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,17
2021-04-16T20:26:01Z,inat,Morchella importuna,"c(3921285.38714771, 1776754.2155719)",USA,Washington,Thurston,NA,Strait of Georgia/Puget Lowland,5
2020-03-27T20:54:00Z,inat,Morchella americana,"c(6615072.2081058, -180889.417538897)",USA,Alabama,Lauderdale,NA,Interior Plateau,10
2021-04-16T18:15:37Z,inat,Morchella americana,"c(6570601.8359187, 618198.394388624)",USA,Illinois,Cook,NA,Central Corn Belt Plains,5
2021-04-18T00:48:00Z,inat,Morchella diminutiva,"c(7260059.07619833, 570887.312465455)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,5
2021-04-17T16:53:45Z,inat,Morchella americana,"c(5672739.65465218, -275242.418819112)",USA,Oklahoma,Love,NA,Cross Timbers,5
2021-04-17T22:42:44Z,inat,Morchella americana,"c(6290858.19280846, 802896.229786334)",USA,Wisconsin,Vernon,NA,Driftless Area,5
2021-04-17T19:39:42Z,inat,Morchella angusticeps,"c(7644286.13247798, 607191.612860801)",USA,Pennsylvania,Chester,NA,Northern Piedmont,5
2021-04-17T14:58:23Z,inat,Morchella americana,"c(5823198.65911034, -5023.94583957037)",USA,Oklahoma,Rogers,NA,Central Irregular Plains,6
2021-04-17T14:32:49Z,inat,Morchella angusticeps,"c(6470381.5313464, 127218.942543573)",USA,Illinois,Johnson,NA,Interior Plateau,8
2020-04-28T00:00:00Z,inat,Morchella americana,"c(6863415.77035172, 350292.74585052)",USA,Ohio,Hamilton,NA,Eastern Corn Belt Plains,17
2021-04-17T19:32:59Z,inat,Morchella americana,"c(7408871.57545521, 268424.362874446)",USA,Virginia,Nelson,NA,Piedmont,5
2021-04-17T23:37:36Z,inat,Morchella importuna,"c(3964932.91841957, 1953615.39446538)",CAN,British Columbia / Colombie-Britannique,Capital,North Saanich,Strait of Georgia/Puget Lowland,17
2021-04-17T20:40:00Z,inat,Morchella punctipes,"c(6886947.23052204, 345709.891258767)",USA,Ohio,Clermont,NA,Eastern Corn Belt Plains,1
2021-04-18T01:35:00Z,inat,Morchella punctipes,"c(7260057.21661733, 570886.954852024)",USA,Pennsylvania,Allegheny,NA,Western Allegheny Plateau,6
2021-04-17T23:01:26Z,inat,Morchella norvegiensis,"c(4003990.16304952, 1864535.91294324)",USA,Washington,Island,NA,Strait of Georgia/Puget Lowland,5
2009-04-24T15:06:00Z,inat,Morchella tridentina,"c(3989228.53123417, 1936672.18082248)",NA,Washington,San Juan,NA,NA,17
2021-04-17T16:57:29Z,inat,Morchella americana,"c(7540992.4420705, 414912.764023092)",USA,Virginia,Fairfax,NA,Southeastern Plains,17
2021-04-17T21:38:55Z,inat,Morchella americana,"c(7544921.76628463, 507322.466775454)",USA,Maryland,Baltimore,NA,Northern Piedmont,17
2021-04-17T11:02:53Z,inat,Morchella americana,"c(6503694.24820748, 666130.359708115)",USA,Illinois,McHenry,NA,Southeastern Wisconsin Till Plains,5
2021-04-17T19:06:51Z,inat,Morchella americana,"c(7017477.08199041, -75091.6819510702)",USA,North Carolina,Swain,NA,Blue Ridge,5
2021-04-17T20:04:55Z,inat,Morchella americana,"c(6923014.1005533, 748897.346722552)",USA,Michigan,Oakland,NA,Southern Michigan/Northern Indiana Drift Plains,5
2021-04-17T14:44:57Z,inat,Morchella diminutiva,"c(6337215.50339322, 208898.614378354)",USA,Missouri,Jefferson,NA,Ozark Highlands,17
2021-04-17T14:31:05Z,inat,Morchella americana,"c(5690013.69457734, -18544.5706936)",USA,Oklahoma,Noble,NA,Cross Timbers,10
2021-04-17T16:35:51Z,inat,Morchella americana,"c(5896385.67674662, 277571.664848746)",USA,Kansas,Douglas,NA,Central Irregular Plains,14
2021-04-17T15:17:43Z,inat,Morchella punctipes,"c(7573728.92533001, 451921.502702135)",USA,Maryland,Anne Arundel,NA,Southeastern Plains,5
2021-04-17T17:43:33Z,inat,Morchella importuna,"c(4047205.53151618, 1933972.24747868)",USA,Washington,Whatcom,NA,North Cascades,5
2021-04-17T12:07:50Z,inat,Morchella punctipes,"c(5903750.00666589, 292284.854490668)",USA,Kansas,Douglas,NA,Central Irregular Plains,17
