latitude,longitude,datetime,source_db,scientific_name
47.6787441299,-122.3949273748,2021-04-04T17:11:49Z,inat,Morchella importuna
47.9974315896,-122.4395028502,2021-04-01T13:16:43Z,inat,Morchella norvegiensis
48.4602717796,-123.5214563459,2021-04-02T21:11:22Z,inat,Morchella importuna
35.1901659722,-97.2719929722,2021-04-04T01:04:39Z,inat,Morchella americana
34.3206833333,-111.0916888333,2021-04-03T21:49:50Z,inat,Morchella brunnea
35.9742461,-83.8494554,2021-04-03T20:00:54Z,inat,Morchella americana
38.3945116667,-122.8402416667,2021-04-03T19:07:00Z,inat,Morchella populiphila
34.1419666667,-84.2918783333,2021-04-02T22:19:15Z,inat,Morchella diminutiva
46.8949218718,-120.8023054793,2020-06-15T00:10:19Z,inat,Morchella snyderi
44.6555366667,-79.35405,2020-05-28T23:51:37Z,inat,Morchella americana
42.4196052551,-123.3053436279,2021-04-03T00:46:24Z,inat,Morchella importuna
47.77218556,-122.31549705,2021-04-02T23:33:51Z,inat,Morchella importuna
33.9955257222,-118.43387894440001,2021-04-01T21:41:00Z,inat,Morchella rufobrunnea
36.3351478966,-96.0043498501,2021-04-02T18:32:13Z,inat,Morchella americana
45.570075,-122.6464,2021-04-02T17:47:45Z,inat,Morchella importuna
35.3446557734,-78.842525845,2021-04-02T16:35:15Z,inat,Morchella diminutiva
45.7579733806,-122.9288578521,2021-04-01T20:46:00Z,inat,Morchella importuna
35.1391053,-89.8095214,2021-03-31T22:14:00Z,inat,Morchella americana
34.1124084278,-90.1672262118,2021-04-01T18:55:04Z,inat,Morchella americana
47.0973273983,-122.999865052,2021-03-31T23:05:00Z,inat,Morchella norvegiensis
37.58499623,-89.43707138,2021-03-30T19:27:31Z,inat,Morchella angusticeps
36.3392685004,-82.1159362793,2021-03-31T20:33:06Z,inat,Morchella angusticeps
48.5151030616,-122.625098343,2021-04-01T00:00:00Z,inat,Morchella importuna
44.0536916667,-89.823495,2020-05-24T11:11:02Z,inat,Morchella americana
34.2072991073,-83.7967919195,2021-03-31T22:38:01Z,inat,Morchella americana
34.2739173201,-84.4613421791,2021-03-31T14:18:03Z,inat,Morchella americana
35.7727638889,-78.8290416667,2021-03-30T21:23:03Z,inat,Morchella americana
34.0594491206,-83.4506943446,2021-03-30T21:53:41Z,inat,Morchella americana
35.146757,-89.988873,2021-03-24T06:00:00Z,inat,Morchella angusticeps
33.514948206,-84.7244614577,2021-03-24T13:12:00Z,inat,Morchella sceptriformis
33.514967,-84.72444,2021-03-24T13:09:00Z,inat,Morchella sceptriformis
35.9675502137,-86.6531119216,2021-03-30T16:02:10Z,inat,Morchella diminutiva
35.72111926,-97.43945132,2021-03-30T15:49:06Z,inat,Morchella americana
34.9999616667,-85.370095,2021-03-30T16:13:42Z,inat,Morchella punctipes
37.969681,-122.030421,2021-03-30T07:57:34Z,inat,Morchella rufobrunnea
43.6913527778,-90.2584166667,2020-05-02T13:03:36Z,inat,Morchella americana
43.6913694444,-90.2583805556,2020-05-27T18:33:28Z,inat,Morchella americana
35.9754212756,-94.2025759444,2021-03-29T16:01:48Z,inat,Morchella americana
37.0539083333,-121.9529416667,2021-03-29T01:13:45Z,inat,Morchella importuna
33.2571966667,-96.6516966667,2021-03-29T16:32:03Z,inat,Morchella americana
33.2571536489,-96.6512795539,2021-03-29T16:35:08Z,inat,Morchella americana
34.36650819,-118.53703571,2021-03-29T17:02:26Z,inat,Morchella rufobrunnea
35.6874,-97.51883,2021-03-28T19:00:01Z,inat,Morchella americana
33.0120570137,-97.0992845669,2021-03-28T19:25:00Z,inat,Morchella americana
35.6992615281,-97.4981649606,2021-03-28T19:09:42Z,inat,Morchella americana
36.0426138333,-95.9233783333,2021-03-28T15:18:09Z,inat,Morchella americana
33.0433645296,-117.2772474827,2021-03-28T22:31:38Z,inat,Morchella rufobrunnea
45.4844883333,-123.1378945,2019-04-15T20:30:01Z,inat,Morchella importuna
32.6271833333,-85.4761666667,2021-03-28T20:37:10Z,inat,Morchella americana
35.9868966667,-87.1451721667,2021-03-28T17:31:04Z,inat,Morchella angusticeps
42.3689861504,-76.4476527833,2019-05-03T18:00:00Z,inat,Morchella americana
45.5720122702,-122.6954539865,2021-03-27T21:52:14Z,inat,Morchella importuna
39.6355725721,-82.4861557931,2021-03-27T19:43:08Z,inat,Morchella americana
47.5389260018,-122.363636816,2021-03-27T16:25:58Z,inat,Morchella importuna
37.9307547,-122.5422277,2021-03-27T04:19:26Z,inat,Morchella importuna
44.9346083333,-93.2547533333,2019-05-26T13:45:33Z,inat,Morchella americana
34.169088729,-118.1133004599,2021-03-25T19:57:59Z,inat,Morchella rufobrunnea
34.7692543789,-96.6647828249,2021-03-25T17:21:37Z,inat,Morchella americana
38.3944583333,-122.8401716667,2021-03-25T21:30:55Z,inat,Morchella populiphila
32.45187871,-86.37225994,2021-03-25T19:04:38Z,inat,Morchella americana
35.13058333,-89.99777167,2021-03-25T13:15:44Z,inat,Morchella americana
37.8196069722,-122.245389,2021-03-25T05:12:44Z,inat,Morchella rufobrunnea
37.8195089722,-122.2455549722,2021-03-25T05:11:18Z,inat,Morchella rufobrunnea
32.8646882081,-95.4656265176,2021-03-24T20:03:47Z,inat,Morchella americana
33.8072688282,-118.1799067893,2021-03-23T19:00:48Z,inat,Morchella rufobrunnea
35.1466085123,-89.9852834734,2021-03-24T09:24:11Z,inat,Morchella angusticeps
40.7728963907,-85.5255171641,2020-05-02T12:23:00Z,inat,Morchella punctipes
37.9871454,-122.5888686,2021-03-22T22:34:00Z,inat,Morchella importuna
37.9873145,-122.5891656,2021-03-22T22:34:00Z,inat,Morchella importuna
37.534805,-89.34738,2020-03-26T17:56:19Z,inat,Morchella americana
32.3472726266,-90.8803637506,2021-03-21T08:39:17Z,inat,Morchella americana
39.3039974592,-76.8573410476,2010-04-29T04:00:00Z,inat,Morchella americana
37.8932116667,-122.1149,2021-03-22T18:03:35Z,inat,Morchella rufobrunnea
37.7829289902,-122.452033125,2021-03-16T19:24:48Z,inat,Morchella importuna
37.6505378566,-122.3178010512,2021-03-22T19:31:09Z,inat,Morchella importuna
37.351295,-122.0938861667,2021-03-23T00:47:08Z,inat,Morchella importuna
39.1533471667,-123.209,2021-03-22T19:54:09Z,inat,Morchella populiphila
34.1509138333,-117.6641833333,2021-03-22T17:33:56Z,inat,Morchella importuna
37.2371301962,-122.2000412128,2021-03-17T19:22:00Z,inat,Morchella importuna
32.7630709722,-117.055351,2021-03-21T21:44:36Z,inat,Morchella rufobrunnea
38.0147250578,-122.6703203948,2021-03-20T21:42:04Z,inat,Morchella importuna
37.05154167,-122.13088883,2021-03-20T22:32:38Z,inat,Morchella importuna
47.63915199,-122.32450226,2021-03-20T23:37:26Z,inat,Morchella importuna
18.8666064963,-97.2883551616,2019-09-28T16:10:00Z,inat,Morchella rufobrunnea
18.8944354954,-97.2741845093,2018-10-12T15:54:00Z,inat,Morchella rufobrunnea
37.9064813562,-122.3003310308,2021-03-20T12:01:00Z,inat,Morchella importuna
35.20913,-97.5027616667,2021-03-20T13:20:49Z,inat,Morchella americana
37.3687953238,-122.0363497362,2021-03-20T17:06:49Z,inat,Morchella rufobrunnea
41.9917133333,-87.8511283333,2020-05-02T17:30:54Z,inat,Morchella americana
42.667896672,-86.2063216667,2019-05-25T16:11:55Z,inat,Morchella americana
42.6740750719,-86.1923181786,2018-05-13T17:55:18Z,inat,Morchella americana
42.6741116667,-86.1924216667,2018-05-13T18:01:28Z,inat,Morchella americana
39.8049307774,-121.4397288823,2020-04-15T20:30:56Z,inat,Morchella snyderi
38.8228809948,-120.9467285907,2020-04-20T23:46:52Z,inat,Morchella snyderi
44.0539333333,-123.0757445,2021-03-13T20:14:19Z,inat,Morchella importuna
43.7947701927,-123.0739868466,2021-03-17T21:04:12Z,inat,Morchella importuna
41.9919966667,-87.8510883333,2020-05-02T17:37:09Z,inat,Morchella americana
37.7705302752,-122.5756939556,2021-03-17T00:35:51Z,inat,Morchella importuna
37.6154125383,-122.4100411196,2021-03-16T21:55:27Z,inat,Morchella rufobrunnea
37.8069081,-122.4258457465,2021-03-16T17:16:05Z,inat,Morchella importuna
30.9461367131,-91.2692432377,2021-03-14T19:18:00Z,inat,Morchella diminutiva
45.007218131,-92.8439321068,2020-06-07T18:15:00Z,inat,Morchella angusticeps
47.8572653554,-116.1809876708,2020-05-24T19:54:55Z,inat,Morchella snyderi
43.2053947858,-79.811360836,2016-05-19T11:48:00Z,inat,Morchella americana
39.7461444444,-121.8005611111,2021-03-14T19:44:12Z,inat,Morchella importuna
37.1570638333,-122.1353138333,2021-03-14T19:43:29Z,inat,Morchella importuna
43.1628572159,-88.3515404725,2020-05-24T18:32:00Z,inat,Morchella americana
43.4621216099,-111.3818660042,2019-05-26T20:00:00Z,inat,Morchella americana
47.6891188533,-115.209668675,2015-05-30T18:15:00Z,inat,Morchella snyderi
47.6891188533,-115.209668675,2015-05-30T18:26:00Z,inat,Morchella importuna
38.4289248009,-121.4797404451,2021-03-09T11:32:53Z,inat,Morchella importuna
41.377525,-96.00695,2017-05-06T11:24:00Z,inat,Morchella americana
37.908433771,-122.1029842754,2021-03-06T15:19:29Z,inat,Morchella importuna
49.6936942652,-96.1755117884,2020-05-20T23:21:24Z,inat,Morchella americana
43.2158333333,-89.0031666667,2012-05-05T23:01:09Z,inat,Morchella americana
24.3977769724,-106.7622221634,2021-03-03T16:17:00Z,inat,Morchella rufobrunnea
36.9781309404,-122.0090695042,2021-03-03T20:20:00Z,inat,Morchella importuna
37.4202104576,-121.8286707657,2021-02-25T07:43:26Z,inat,Morchella importuna
33.99707,-118.44407,2021-02-11T22:17:08Z,inat,Morchella rufobrunnea
37.4309627027,-122.2074094421,2021-02-27T07:06:16Z,inat,Morchella importuna
36.9778527778,-122.0089416667,2021-02-27T21:23:00Z,inat,Morchella importuna
38.5948615322,-122.8040913405,2021-02-27T13:55:18Z,inat,Morchella importuna
42.6275419308,-88.3146649149,2020-05-15T06:00:00Z,inat,Morchella americana
39.1573376069,-123.2059452498,2021-02-27T17:29:50Z,inat,Morchella importuna
43.2106433519,-83.4502376018,2017-05-05T17:37:00Z,inat,Morchella americana
19.2893535604,-99.1755333836,2020-08-10T22:39:00Z,inat,Morchella rufobrunnea
41.4653966667,-91.190855,2017-04-23T16:16:12Z,inat,Morchella americana
44.972806,-78.2747,2020-05-20T04:10:00Z,inat,Morchella americana
32.8756451,-117.2228175,2021-02-24T18:40:00Z,inat,Morchella rufobrunnea
38.6631083,-90.5770675,2019-04-29T19:42:00Z,inat,Morchella americana
37.8965447437,-83.8900565447,2018-04-28T19:17:31Z,inat,Morchella americana
40.1639994106,-84.4976272434,2020-04-27T21:35:35Z,inat,Morchella angusticeps
42.1332415811,-78.7159965687,2019-05-25T11:16:00Z,inat,Morchella americana
42.4059223434,-76.5115332976,2020-05-28T14:50:00Z,inat,Morchella americana
38.781003814499996,-92.5602391834,2020-04-20T10:28:13Z,inat,Morchella americana
37.9128790774,-122.4973317174,2021-02-20T15:46:35Z,inat,Morchella importuna
36.7505722222,-118.9533055556,2018-05-26T18:40:00Z,inat,Morchella snyderi
36.7944472222,-118.9816138889,2018-05-28T00:59:00Z,inat,Morchella snyderi
36.7852222222,-118.9692527778,2018-05-27T23:51:00Z,inat,Morchella snyderi
35.9537532574,-94.1134704638,2020-03-26T18:05:40Z,inat,Morchella americana
43.720904,-73.367171,2019-05-12T17:21:00Z,inat,Morchella americana
35.8106053781,-94.0913515375,2020-03-26T08:05:40Z,inat,Morchella americana
42.9863730032,-76.0908170146,2019-05-11T00:12:00Z,inat,Morchella punctipes
37.0013279429,-92.8949431238,2011-04-13T23:22:00Z,inat,Morchella angusticeps
43.4123837589,-89.7156637162,2020-05-26T13:27:13Z,inat,Morchella americana
38.537730373,-121.7506485432,2021-02-16T00:11:07Z,inat,Morchella rufobrunnea
44.6168429,-79.0700128,2019-06-01T16:36:00Z,inat,Morchella americana
41.2384119513,-81.7451299354,2019-05-05T00:00:00Z,inat,Morchella punctipes
41.2079388343,-81.5834963322,2019-05-09T00:00:00Z,inat,Morchella americana
38.5813272339,-121.2820710349,2021-02-15T07:40:57Z,inat,Morchella rufobrunnea
38.58139589,-121.28208743,2021-02-14T17:00:25Z,inat,Morchella rufobrunnea
39.6629484037,-84.7038854249,2017-04-23T07:00:00Z,inat,Morchella americana
38.1902583333,-119.998955,2018-05-30T18:04:57Z,inat,Morchella snyderi
39.7745644713,-121.8904017391,2021-02-08T12:16:30Z,inat,Morchella rufobrunnea
41.5494672964,-83.8536429405,2010-05-06T22:01:00Z,inat,Morchella angusticeps
43.847883,-79.198383,2019-06-01T14:35:00Z,inat,Morchella americana
43.3723857938,-80.0977420807,2013-05-18T20:27:00Z,inat,Morchella americana
37.8195079722,-122.2453339722,2021-02-06T00:09:26Z,inat,Morchella rufobrunnea
48.374643146,-123.5601550598,2017-04-21T00:31:32Z,inat,Morchella importuna
36.8144444444,-118.5491666667,2017-05-13T23:14:00Z,inat,Morchella snyderi
35.1272916667,-120.574805,2021-01-26T08:48:15Z,inat,Morchella rufobrunnea
49.4390901967,-119.5981915222,2018-05-02T21:58:09Z,inat,Morchella angusticeps
47.7941869373,-122.2503665462,2019-04-22T16:43:27Z,inat,Morchella importuna
49.1579444444,-119.3644055556,2020-06-17T18:10:00Z,inat,Morchella americana
51.888716,-121.562017,2016-07-12T15:00:00Z,inat,Morchella snyderi
45.0741978137,-87.1164997131,2013-05-17T20:16:00Z,inat,Morchella angusticeps
9.9657503102,-83.9707923605,2020-01-12T17:25:00Z,inat,Morchella herediana
9.9657476684,-83.9708580746,2020-01-01T20:03:00Z,inat,Morchella herediana
9.9657599965,-83.9707923605,2014-08-13T15:49:00Z,inat,Morchella herediana
39.364583,-79.23237,2019-05-04T10:39:00Z,inat,Morchella americana
42.3592445001,-90.5860250629,2018-05-11T21:03:00Z,inat,Morchella prava
42.1912777551,-84.168093629,2019-05-23T23:28:00Z,inat,Morchella americana
41.6329883333,-79.874725,2020-05-04T13:58:02Z,inat,Morchella punctipes
42.96975,-81.3178416667,2020-05-24T23:33:53Z,inat,Morchella americana
33.4454351,-86.8622191,2020-03-15T14:17:00Z,inat,Morchella americana
46.9109809416,-71.4337960409,2019-06-15T17:30:00Z,inat,Morchella americana
39.5383590539,-120.3263843564,2020-05-29T21:11:00Z,inat,Morchella snyderi
9.8873489348,-84.1557274585,2021-01-05T08:59:39Z,inat,Morchella herediana
41.474125,-90.4478916667,2017-04-19T15:55:01Z,inat,Morchella punctipes
41.4690083333,-90.5745616667,2019-05-10T17:40:13Z,inat,Morchella punctipes
37.2333701865,-122.0739209503,2007-04-03T19:18:00Z,inat,Morchella importuna
42.2896913621,-81.8535534044,2011-05-11T18:43:00Z,inat,Morchella angusticeps
34.1584166667,-118.107475,2021-01-02T15:04:30Z,inat,Morchella rufobrunnea
34.73803667,-83.70995333,2015-04-05T16:00:14Z,inat,Morchella angusticeps
36.9991333607,-92.8967362439,2009-04-25T15:10:00Z,inat,Morchella americana
35.4630995722,-82.5006974359,2008-05-03T00:03:00Z,inat,Morchella americana
37.8119774333,-122.2831994668,2020-12-30T14:07:48Z,inat,Morchella rufobrunnea
9.6052402189,-83.8733327733,2020-08-27T22:16:11Z,inat,Morchella herediana
33.1198545959,-108.2736421635,2010-05-05T16:17:14Z,inat,Morchella americana
32.6308665192,-117.0741020424,2020-12-29T10:51:04Z,inat,Morchella americana
40.7588598,-81.9534815,2011-05-19T05:00:00Z,inat,Morchella americana
16.7596689597,-89.1204228625,2020-12-28T17:00:31Z,inat,Morchella americana
44.91318,-116.08741117,2020-06-07T17:33:28Z,inat,Morchella americana
20.1904322145,-98.7461042404,2020-12-19T06:44:16Z,inat,Morchella rufobrunnea
43.1640402139,-80.3034011788,2014-05-25T20:03:00Z,inat,Morchella americana
39.244945,-76.753702,2020-05-05T19:27:00Z,inat,Morchella americana
39.126498112,-84.2456531525,2020-04-28T22:15:00Z,inat,Morchella americana
42.4013281613,-76.575526141,2018-05-12T21:09:00Z,inat,Morchella punctipes
42.2742033333,-81.8566866667,2020-05-17T21:37:00Z,inat,Morchella angusticeps
41.799562668,-122.1798773802,2013-06-10T08:00:00Z,inat,Morchella snyderi
36.5950877999,-82.1887445077,2017-05-01T19:02:00Z,inat,Morchella americana
42.5989381629,-71.6185380699,2019-05-18T21:11:00Z,inat,Morchella americana
47.8400081194,-122.5897726666,2019-04-16T21:27:00Z,inat,Morchella norvegiensis
47.5040212604,-122.2811104334,2019-04-26T18:34:13Z,inat,Morchella importuna
42.3395399503,-122.3289085221,2010-06-06T08:00:00Z,inat,Morchella snyderi
42.3431751245,-122.2607597585,2010-06-06T08:00:00Z,inat,Morchella snyderi
42.3910068404,-122.3995516647,2010-06-06T08:00:00Z,inat,Morchella snyderi
42.3611758408,-122.3102454153,2010-05-31T08:00:00Z,inat,Morchella snyderi
42.3876203435,-122.3854270564,2010-05-31T08:00:00Z,inat,Morchella snyderi
42.9548833333,-81.4355694444,2020-05-19T22:00:00Z,inat,Morchella americana
42.2039,-122.6988,2010-04-03T08:00:00Z,inat,Morchella tridentina
22.3752861111,-99.3181027778,2020-12-02T23:12:00Z,inat,Morchella americana
42.3814717501,-84.1511124556,2019-05-12T22:13:00Z,inat,Morchella americana
38.9371507779,-76.4665988211,2020-04-09T18:17:16Z,inat,Morchella americana
39.7094602485,-77.4311799271,2019-05-11T09:45:00Z,inat,Morchella americana
32.8751151282,-117.2399075355,2020-12-01T10:01:46Z,inat,Morchella rufobrunnea
44.1333,-78.59,2019-06-15T17:32:00Z,inat,Morchella americana
41.59366944,-73.61196111,2014-05-18T22:33:01Z,inat,Morchella americana
60.4831589187,-150.3242289758,2020-05-29T18:31:00Z,inat,Morchella eximia
42.241721538,-84.0416631546,2019-05-21T22:06:00Z,inat,Morchella americana
25.55603667,-100.16915833,2020-11-22T17:12:25Z,inat,Morchella brunnea
38.3647342369,-122.5270186934,2020-11-22T19:54:00Z,inat,Morchella rufobrunnea
41.2904431707,-122.0495132405,2014-05-03T20:47:00Z,inat,Morchella snyderi
44.3101,-118.4239,2020-06-09T08:00:00Z,inat,Morchella eximia
47.398,-121.0965,2016-05-14T08:00:00Z,inat,Morchella brunnea
45.3856,-118.3083,2016-05-11T08:00:00Z,inat,Morchella tridentina
45.3063,-121.496,2016-05-01T08:00:00Z,inat,Morchella snyderi
45.96845,-121.8825,2015-04-26T08:00:00Z,inat,Morchella snyderi
45.6482,-122.7638,2014-03-30T08:00:00Z,inat,Morchella americana
48.072931056,-122.8018540392,2020-04-18T18:25:00Z,inat,Morchella tridentina
36.1943729293,-84.0752869293,2020-03-25T21:02:00Z,inat,Morchella punctipes
42.3147436,-88.4487021,2018-05-11T19:16:00Z,inat,Morchella americana
42.3147436,-88.4487021,2018-05-11T19:37:00Z,inat,Morchella americana
40.30772,-83.0743638333,2020-11-15T20:37:39Z,inat,Morchella punctipes
37.530088516,-122.0383969322,2020-11-14T06:46:51Z,inat,Morchella rufobrunnea
39.0174128922,-77.9687190649,2019-05-04T14:58:45Z,inat,Morchella americana
39.8123025671,-75.7255987817,2020-04-23T16:35:06Z,inat,Morchella americana
37.2463258122,-121.9702198729,2020-03-29T23:23:19Z,inat,Morchella rufobrunnea
43.2922334327,-89.7914573885,2019-05-20T22:35:00Z,inat,Morchella americana
43.0081,-85.7998,2019-05-08T05:00:00Z,inat,Morchella americana
10.0687641916,-84.0779127823,2016-02-11T03:36:00Z,inat,Morchella herediana
10.0676655756,-84.0778376804,2014-02-11T03:36:00Z,inat,Morchella herediana
38.6744747,-86.1751759,2020-04-19T17:45:00Z,inat,Morchella diminutiva
42.3263,-122.3518,2020-05-19T08:00:00Z,inat,Morchella snyderi
42.2727,-122.379,2020-05-17T08:00:00Z,inat,Morchella tridentina
42.2727,-122.379,2020-05-17T08:00:00Z,inat,Morchella snyderi
45.5576093497,-77.3394729276,2019-06-09T15:58:20Z,inat,Morchella americana
40.06905,-82.93735,2020-04-27T05:00:00Z,inat,Morchella punctipes
44.990881313,-81.2217695406,2019-05-18T19:57:10Z,inat,Morchella angusticeps
36.2839843448,-87.072506885,2020-10-21T02:48:00Z,inat,Morchella americana
41.8217239888,-93.6711340401,2020-05-01T10:25:00Z,inat,Morchella americana
41.372345,-88.0769195,2020-04-30T17:27:16Z,inat,Morchella americana
34.2973256944,-118.0832976389,2009-04-10T16:56:00Z,inat,Morchella angusticeps
45.5071024,-73.5874072,2020-10-10T13:54:00Z,inat,Morchella americana
39.8508581175,-87.4802067876,2020-04-23T23:00:00Z,inat,Morchella americana
41.8656614535,-86.3480813135,2013-05-12T12:41:00Z,inat,Morchella americana
19.07986667,-99.34385,2020-10-10T18:18:55Z,inat,Morchella tridentina
37.88406333,-122.25620333,2020-10-10T17:54:17Z,inat,Morchella rufobrunnea
37.8619833448,-122.3229394796,2020-10-08T18:12:10Z,inat,Morchella rufobrunnea
19.2465724,-99.2219496,2018-08-12T16:06:00Z,inat,Morchella sextelata
34.4444651607,-119.7933066271,2016-04-14T21:07:00Z,inat,Morchella rufobrunnea
46.5214957084,-89.2861640091,2020-06-06T19:46:43Z,inat,Morchella americana
20.7990045895,-103.8418930024,2020-09-27T13:46:12Z,inat,Morchella rufobrunnea
19.01851383,-99.04502217,2020-09-30T23:09:45Z,inat,Morchella rufobrunnea
19.01352222,-99.06252217,2020-09-30T19:32:53Z,inat,Morchella rufobrunnea
45.3662596191,-77.6871274039,2020-05-27T08:00:00Z,inat,Morchella angusticeps
19.3563804625,-99.2983016967,2020-09-25T17:43:14Z,inat,Morchella rufobrunnea
39.616,-120.5845,2013-06-06T00:00:00Z,inat,Morchella snyderi
37.1191,-122.1245,2013-04-06T00:00:00Z,inat,Morchella importuna
41.5807260599,-121.6558230151,2020-06-20T20:24:00Z,inat,Morchella snyderi
41.2742,-122.056,2008-05-31T00:00:00Z,inat,Morchella snyderi
38.5628,-120.361,2008-05-10T00:00:00Z,inat,Morchella snyderi
38.5628,-120.361,2007-05-05T00:00:00Z,inat,Morchella snyderi
38.5628,-120.361,2007-05-05T00:00:00Z,inat,Morchella tridentina
19.4081559246,-99.180016142,2020-09-23T20:45:46Z,inat,Morchella rufobrunnea
18.99747167,-99.19544167,2020-09-22T21:07:12Z,inat,Morchella rufobrunnea
19.2891666667,-98.4341666667,2020-09-19T22:25:03Z,inat,Morchella rufobrunnea
39.688411574,-79.9090969921,2020-04-13T21:19:34Z,inat,Morchella americana
19.0006702,-99.1015033,2020-09-13T21:10:00Z,inat,Morchella rufobrunnea
42.0993888889,-122.3500277778,2020-05-25T21:02:00Z,inat,Morchella snyderi
40.4836423537,-82.1772498064,2014-05-10T15:09:00Z,inat,Morchella americana
19.0266333333,-99.1611027778,2020-08-31T19:26:00Z,inat,Morchella rufobrunnea
60.46987,-150.3586616667,2020-07-20T20:22:00Z,inat,Morchella tomentosa
60.469955,-150.358425,2020-07-20T20:08:00Z,inat,Morchella tomentosa
49.7227411419,-118.9341088854,2020-07-03T17:54:21Z,inat,Morchella snyderi
19.0266445,-99.16116383,2020-08-31T19:26:56Z,inat,Morchella rufobrunnea
36.7555461917,-119.7905858362,2016-03-01T16:17:00Z,inat,Morchella rufobrunnea
41.2748659912,-81.2942135866,2020-05-17T16:28:45Z,inat,Morchella americana
36.7048013892,-118.9203942327,2016-05-08T00:00:00Z,inat,Morchella snyderi
20.9328561,-100.1834369,2020-08-16T02:40:00Z,inat,Morchella tridentina
47.6106116667,-122.333375,2016-12-31T14:01:57Z,inat,Morchella importuna
44.7827529722,-122.9529849722,2020-04-12T00:37:56Z,inat,Morchella importuna
19.2374022058,-99.2717299528,2020-08-25T22:47:00Z,inat,Morchella rufobrunnea
49.97561333,-117.896545,2020-05-31T02:13:41Z,inat,Morchella americana
42.2519083333,-122.4295805556,2020-05-08T22:22:00Z,inat,Morchella tridentina
42.2518722222,-122.4300388889,2020-05-08T22:51:00Z,inat,Morchella snyderi
18.99792,-99.1328,2020-08-17T22:12:00Z,inat,Morchella rufobrunnea
19.06958333,-99.30017833,2020-08-16T19:58:32Z,inat,Morchella sextelata
52.15175,-120.18972,2020-06-10T23:29:27Z,inat,Morchella angusticeps
60.5590706909,-150.5915257146,2020-07-19T21:43:46Z,inat,Morchella
42.329991966,-84.0886585057,2018-05-13T19:05:37Z,inat,Morchella punctipes
64.961405,-148.2322216667,2020-08-01T20:43:00Z,inat,Morchella tomentosa
19.1257982705,-99.2878113204,2020-08-02T21:42:04Z,inat,Morchella tridentina
36.3860483381,-81.676606918,2016-05-06T15:39:00Z,inat,Morchella americana
43.1745523308,-83.2652046718,2020-05-06T00:56:31Z,inat,Morchella punctipes
36.5626345073,-118.6670181155,2020-07-29T21:42:18Z,inat,Morchella snyderi
37.252955,-122.05598333,2020-07-29T03:24:20Z,inat,Morchella rufobrunnea
42.9392485871,-87.9709407564,2020-05-16T14:15:00Z,inat,Morchella punctipes
44.7474253228,-91.683406144,1999-05-10T17:07:26Z,inat,Morchella americana
52.7361129317,-117.6253918815,2020-07-26T23:21:46Z,inat,Morchella angusticeps
43.5897333333,-91.0382111111,2012-04-22T21:54:00Z,inat,Morchella americana
39.0389472222,-86.2966472222,2020-04-30T17:32:00Z,inat,Morchella americana
39.31845833,-76.84363667,2020-04-29T13:12:44Z,inat,Morchella americana
44.7510133333,-79.0163722167,2020-05-23T19:34:08Z,inat,Morchella angusticeps
49.7474027778,-125.0714722222,2018-04-29T21:37:00Z,inat,Morchella importuna
41.7529686332,-91.4017186552,2019-05-10T15:37:38Z,inat,Morchella americana
38.51930846,-80.5872954056,2020-05-03T00:38:01Z,inat,Morchella
42.7156415851,-73.8667303523,2011-05-06T20:45:07Z,inat,Morchella americana
43.0553888889,-89.434975,2020-05-13T15:42:00Z,inat,Morchella americana
45.403358268,-75.6843531132,2012-06-05T04:00:00Z,inat,Morchella angusticeps
64.9629033333,-148.2339283333,2020-06-26T00:07:00Z,inat,Morchella tomentosa
39.0491582045,-76.5754189393,2020-03-26T12:51:20Z,inat,Morchella americana
19.3477264,-99.3409506,2018-08-18T16:13:00Z,inat,Morchella tridentina
39.3537377263,-76.899199672,2020-05-01T17:55:22Z,inat,Morchella americana
40.861829168,-80.2864514664,2020-04-28T14:33:00Z,inat,Morchella punctipes
60.4727516667,-150.415445,2020-07-07T23:38:00Z,inat,Morchella tomentosa
19.3389626083,-99.3980654898,2019-12-05T15:30:00Z,inat,Morchella tridentina
41.6732539795,-88.5198189866,2020-05-18T12:21:42Z,inat,Morchella punctipes
41.8752953849,-88.2961668063,2020-05-20T11:34:34Z,inat,Morchella americana
60.5485566667,-150.2666483333,2020-07-02T22:22:00Z,inat,Morchella exuberans
34.5042883938,-119.3643057961,2020-07-03T01:45:58Z,inat,Morchella rufobrunnea
39.3899524437,-76.9257382291,2020-04-18T07:05:00Z,inat,Morchella americana
61.40799167,-149.13855833,2020-06-26T17:34:11Z,inat,Morchella angusticeps
41.7542381581,-86.2684659739,2016-05-03T17:49:00Z,inat,Morchella americana
19.3314289722,-99.0954409722,2020-07-01T15:13:36Z,inat,Morchella rufobrunnea
44.34543833,-115.13124717,2020-06-28T15:20:06Z,inat,Morchella angusticeps
41.651165,-87.0941161944,2019-05-20T19:24:00Z,inat,Morchella americana
44.9457085757,-93.0435740443,2020-05-13T12:13:00Z,inat,Morchella americana
19.2435874673,-97.9985456829,2019-12-06T12:44:00Z,inat,Morchella americana
39.5197526365,-120.5506031348,2020-06-06T20:54:00Z,inat,Morchella snyderi
39.5217576389,-120.5507925673,2020-06-06T21:18:00Z,inat,Morchella snyderi
39.5137799042,-120.5413726486,2020-06-06T19:52:00Z,inat,Morchella snyderi
45.394445,-75.65673833,2020-06-05T18:44:52Z,inat,Morchella americana
